Reading Date, 1 am kWh Consumption, 2 am kWh Consumption, 3 am kWh Consumption, 4 am kWh Consumption, 5 am kWh Consumption, 6 am kWh Consumption, 7 am kWh Consumption, 8 am kWh Consumption, 9 am kWh Consumption, 10 am kWh Consumption, 11 am kWh Consumption, 12 pm kWh Consumption, 1 pm kWh Consumption, 2 pm kWh Consumption, 3 pm kWh Consumption, 4 pm kWh Consumption, 5 pm kWh Consumption, 6 pm kWh Consumption, 7 pm kWh Consumption, 8 pm kWh Consumption, 9 pm kWh Consumption, 10 pm kWh Consumption, 11 pm kWh Consumption, 12 am kWh Consumption, Total On-Peak kWh Consumption, Total Mid-Peak kWh Consumption, * Total Off-Peak kWh Consumption
6/10/2022,0.822,0.669,0.538,0.529,0.535,0.822,0.56,0.689,1.099,0.752,1.151,0.728,0.924,1.049,0.816,0.891,0.555,0.661,0.881,0.903,0.763,1.171,1.305,1.28,4.963,5.233,9.897
6/11/2022,1.229,0.81,0.747,0.632,0.568,0.554,0.558,0.55,0.576,0.89,1.109,0.649,0.544,0.54,0.557,0.607,0.498,0.553,0.904,0.99,0.993,0.991,1.26,1.365,0,0,18.674
6/12/2022,1.089,0.59,0.501,0.515,0.526,0.556,0.599,0.541,0.715,0.956,0.587,0.658,0.446,0.45,0.599,0.562,0.813,1.134,0.544,0.538,0.535,0.747,1.303,1.367,0,0,16.871
6/13/2022,0.869,0.573,0.566,0.588,0.557,0.526,0.518,0.789,0.959,1.106,1.237,0.858,0.686,0.601,0.625,0.949,0.684,1.315,1.475,1.116,1.557,1.253,1.455,1.216,4.403,6.881,10.794
6/14/2022,0.637,0.521,0.513,0.586,0.562,0.515,0.795,0.696,1.082,1.153,0.617,0.634,0.768,0.65,0.652,0.774,2.573,2.845,3.2,2.678,2.626,2.618,2.357,2.53,6.051,9.593,16.938
6/15/2022,0.987,0.542,0.554,0.544,0.621,0.683,0.692,0.895,0.993,0.701,0.614,0.8,1.034,1.064,2.264,0.836,2.597,0.855,0.658,0.648,0.748,2.283,2.019,2.518,8.595,4.716,12.839
6/16/2022,0.784,0.638,0.547,0.549,0.551,0.533,0.552,1.002,1.724,1.499,0.631,0.525,1.208,1.77,1.97,0.625,1.809,3.42,3.094,1.288,2.886,3.116,3.351,2.197,7.907,11.37,16.992
6/17/2022,0.87,1.72,1.317,0.598,0.588,0.785,0.806,0.877,1.155,1.992,1.096,1.017,2.046,0.705,0.7,0.718,0.687,1.034,1.624,1.227,0.757,1.182,1.243,1.339,5.873,7.778,12.432
6/18/2022,0.648,0.508,0.481,0.492,0.486,0.483,0.563,0.458,0.465,0.629,0.98,0.856,0.84,0.654,0.606,0.568,0.596,0.583,0.661,0.639,0.646,1.238,1.339,1.419,0,0,16.838
6/19/2022,0.71,0.515,0.48,0.46,0.452,0.465,0.582,0.45,0.471,0.435,0.523,1.093,0.63,0.494,0.5,0.586,0.663,0.773,1.106,0.943,0.965,1.121,1.219,1.119,0,0,16.755
6/20/2022,0.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919
